,Message,Label,Language
8546,get garden ready summer free selection summer bulbs seeds worth å£33:50 scotsman saturday. stop go2 notxt.co.uk,1,en
8547,5547000000 no lu telefon üzerinden internet bankaciligi cep subesine giris yapmaniz sonucu banka tarafindan s6 cep telefonu kazandiniz.bilgi icin.02129252963,1,tr
8548,say somebody named tampa,0,en
8549,"know dat feelin pete! wuld get em , nuther place nuther time mayb?",0,en
8550,yavaş yavaş başlayacağız artk para kazanmaya,0,tr
8551,whenever see still hook too.,0,en
8552,2 yıl be ablam beklemişsiniz,0,tr
8553,tek değil çifte fırsat calvin klein ckin2u edt 150 ml kadın erkek parfümleri sadece 8990 tl sakın kaçırma URL TOKEN bitly 1nnyxum,1,tr
8554,"best msg: hard person, u know one step foward make u fall love.. &amp; one step back ruin ur friendship.. good night:-) ...",0,en
8555,"vikky, come around &lt;time&gt; ..",0,en
8556,uûªve bin awarded å£50 play 4 instant cash. call 08715203028 claim. every 9th player wins min å£50-å£500. optout 08718727870,1,en
8557,"hear new \divorce barbie\""? comes ken's stuff!""",1,en
8558,sorry. never hear unless book it. one kinda joke--thet really looking skinny white girls. one line--you much camera that. something like they're casting look.,0,en
8559,? said would woke ... :-(,0,en
8560,ok lar double check wif da hair dresser already said wun cut v short. said cut look nice.,0,en
8561,hope good week. checking,0,en
8562,"good afternoon, love. goes day ? ? woke early online waiting ... hmmm ... italian boy online see . *grins*",0,en
8563,onurla mehmetide alin zaman,0,tr
8564,"is bankasi altin bulusmalari 20-21 nisan'da milas sbde! altin,ziynet esyalarinizi getirin,karsiligi kadar altin hesabiniza yatsin.tel:02525121092",1,tr
8565,outlet vakko'da i̇ndirimin indirimi üzerine 1000 tl alışverişinize anında 200 tl hediye! outlet vakko'lar online shop'ta. keyifli alışverişler. bilgi 216 454 0 800. i̇letişim tercihlerinizi değiştirmek red yazarak 4959'a gönderiniz.,1,tr
8566,so chic te sevgililer gunune ozel 200tl uzeri alisverislerde 123tl degerindeki so chic parfum hediye! stoklarla sinirli kampanyayi kacirmayin www.sochic.com.tr,1,tr
8567,"know u mean, king havin credit! i'm goin2bed now. night night sweet! only1more sleep!",0,en
8568,take like noon,0,en
8569,doing?how you?,0,en
8570,pls wont belive god.not jesus.,0,en
8571,worry. i'm sure get it.,0,en
8572,biraz zaman geçsin,0,tr
8573,rabbim sıkıntınızı bir an evvel gidersin inşalah,0,tr
8574,"alright we're hooked up, guys",0,en
8575,dev firsat 400 kanalayda 700 film 6 belgesel6 cocuk 1 ay ligtv sadece 27 tl hemen arayin 08505506402 istemiyorsaniz tiklayin URL TOKEN iznim moj3qzw,1,tr
8576,1. tension face 2. smiling face 3. waste face 4. innocent face 5.terror face 6.cruel face 7.romantic face 8.lovable face 9.decent face &lt;#&gt; .joker face.,0,en
8577,hocayla toplantıdayız,0,tr
8578,outlet vakko'da i̇ndi̇ri̇mi̇n i̇ndi̇ri̇mi̇ yeni ürünlerle devam ediyor! davetlisiniz. keyifli alışverişler. bilgi 216 454 0 800. i̇letişim tercihlerinizi değiştirmek red yazarak 4959'a gönderiniz. mersis: 0922003575000014,1,tr
8579,"tam 50tl bonus! paracard 50 tl'lik alisveris yaptiginiz gune 10tl bonus,toplamda 50tl bonus! son gun 30 haziran. 3340a yaz gonder paracard.com.tr/g iletisim tercihlerinizi degistirmek icin: paramatikler 0850 222 0 333",1,tr
8580,doktora tez öner'i savunması gelmiştim mahsur kaldım maalesef :(,0,tr
8581,"yes obviously, eggs-pert potato headû_ speak soon!",0,en
8582,sure neighbors didnt pick,0,en
8583,zeynep canım ben seni rahatsız etmek istemedim kahvaltı yapmadan çıkma olur,0,tr
8584,double kuota internet plus unlimited telpon sms paket freedom combo indosat ooredoo. hub *123# www.indosatooredoo.com/freedom,1,id
8585,ìï mean confirmed... tot juz say oni... ok then...,0,en
8586,ay wana meet sat?ì_ wkg sat?,0,en
8587,aight time want come up?,0,en
8588,garanti'yle calismanizin 6. yilina ozel bir teklifimiz var! sadece iki hafta gecerli indirimli destek kredisi teklifimiz icin firsat kodunuz:20650 blg:4440335,1,tr
8589,tamam ben seninkileri sordum benimkiler buralardadır,0,tr
8590,hazır mıyız,0,tr
8591,sende uygun olursan bir vakit katilir miyiz çalışmalarına,0,tr
8592,happened adventuring,0,en
8594,r u cooking dinner?,0,en
8595,mum's repent how?,0,en
8596,ankara kyk atanmış,0,tr
8597,tamamdır. geçmiş olsun. bir an önce iyl bir doktora gidln bence. acil şlfalar...,0,tr
8598,"oops it, &lt;#&gt; ?",0,en
8599,ykmde isaretli urunlerde 50ye varan indirim URL TOKEN googl esknf2 son gun 3101 bilgi icin 4440956 cikmak icin ret ykm yazip 5956ya gonderin mersis no 2969818352347142 servis saglayici figensoft,1,tr
8600,küp sekeri ac,0,tr
8601,i'm office . call &lt;#&gt; min:),0,en
8602,muhtelemen öyle herkes durumdan sıkıntılı,0,tr
8604,superstep.com.tr'de lacoste diger markalarda %40'a varan indirim basladi. sms ret icin superstep ret yazin 7889'a gonderin. mersis:0343033351300019,1,tr
8605,canının istediği bir var,0,tr
8606,"yank, isikan dl pulsa di ini 085323048677 nanti gw gantiin.penting bget nih krn barusan bos gw nelpon gw tgguin yach…",1,en
8607,"bonus pulsa 50% indosat ooredoo, mau?? ketik *345# call hp 28 april 2016",1,id
8608,nomor diisi nomor sn 6081606122581198060.,1,id
8609,"yup. anything lor, u dun wan ok...",0,en
8610,tambahan thr dr mataharimall kode thr6 utk diskon 6 elektronik kode thr15 utk diskon 15 lifestyle kode thr25 utk diskon 25 fashion URL TOKEN mthrml tselthr,1,en
8611,hello! how's saturday go? texting see decided anything tomo. i'm trying invite anything!,0,en
8612,i'm ok wif cos like 2 try new things. scared u dun like mah. cos u said loud.,0,en
8613,want new video phone750 anytime network mins 150 text five pounds per week call 08000776320 reply delivery tomorrow,1,en
8615,son geldiğinde not aldığım filmler bunlar ikisi bilgisayar oyunu çıkıyor :),0,tr
8616,beymen'de 2-4 ekim'de bonus amex'e ozel 1500tl harcamaya 250tl hediye!ucretsiz sms almak istemezseniz smsiptal yazip 3342'ye gonderin.mersis:0879001756600379,1,tr
8617,"ooo ..süpersin canımmm! harika görünüyor, afiyet şeker olsunnn :) :)",0,tr
8618,"yeah, i'll leave couple minutes &amp; let know get mu",0,en
8619,thts god's gift birds humans hav natural gift frm god..,0,en
8620,"31 aralik a kadar 50tl uzeri pesin islemleri 1ay erteleme iphone6s cekilisi icin kazan yaz,bosluk birak,kart son 6 haneyi 3404e gonder detay:parafcard.com",1,tr
8621,check choose babe videos @ sms.shsex.netun fgkslpopw fgkslpo,1,en
8622,ur hmv quiz cash-balance currently å£500 - maximize ur cash-in send hmv1 86688 150p/msg,1,en
8623,", how's things? quick question.",0,en
8624,"kampanya: vakifbank worldcarddan 50tl worldpuan! 31 aralika kadar hepsiburada.comdan tek seferde yapacaginiz 500tl uzeri islemlere 25tl, 1000tl uzeri islemlere 50tl worldpuan hediye. kampanya sms iptali icin vbred yazin 6757ye ucretsiz gonderin.",1,tr
8626,naptın müdür geldin mi muglaya,0,tr
8627,"eh gatau, td bagus nanyain",0,id
8628,"think get away trek long family town, sorry",0,en
8629,alanya sea bird beach otelimizde 5 gece 6 gun hersey dahil 12 yas ucretsiz sadece 550 tl www.seabirdbeach.com bilgi rzv. 02427450301 www.iptalsms.com,1,tr
8631,"dapatkan e-tiket pswt hrga promo penerbangan domestik & internasional reservasi tiket, mudah & praktis, hub : 02136146799, 085312792222 www.asia-travel.com",1,id
8632,"late,so call tomorrow morning.take care sweet dreams....u me...ummifying...bye.",0,en
8633,yves rocher'de tum urunlerde %50'ye varan buyuk kis indirimi yarin basliyor! kisa sure icin gecerli firsati kacirmayin! (cikis:yr>3172)mersis0630038615700010,1,tr
8634,holy living christ taking long,0,en
8635,bayram oncesi atakoy buyuk yaz indirimi bugun basladi. atakoy sikligina %50+%40 a varan dev indirim..iyi bayramlar..mesaj almak istemiyorsaniz bit.ly/1hxmfwc,1,tr
8636,elek nevresimlerden kurtulun!yeni modelleriyle tum yastik kilifli nevresimler carsaflarda hafta %50+%50 ekstra indirim! magazalarda madamecoco.com,1,tr
8637,bizimkilerden yazdım :),0,tr
8638,wow v v impressed. funs shopping!,0,en
8639,"meltem gelemiyor,azraların tam belli değil zaman ertelesek ayıp olur",0,tr
8640,brminat cash&kredit mtor scond brg istmwa tipe&merk sj.dsini mnyediakn 50 unit dr thn 2004 keatas hub 087739124242/085743146233 ms dediktp yk bs.,1,id
8641,g wants know fuck,0,en
8642,slm iyi akşamlar yarın beni almayı unutmadin değil mi ihtiyar ?,0,tr
8643,din tell u jus 420,0,en
8644,posible dnt live &lt;#&gt; century cm frwd n thnk different,0,en
8645,"1000 sms 29, 10.000 sms 199tl indirimli hediyeli yeni paketlerimizden yararlanmak icin uyeliginizi aktif hale getirin. www.netgsm.com.tr 03129110911",1,tr
8646,"besok jam berapaa? ih, udah 2 kali skip 😂",0,id
8648,cds 4u: congratulations ur awarded å£500 cd gift vouchers å£125 gift guaranteed & freeentry 2 å£100 wkly draw xt music 87066 tncs www.ldew.com1win150ppmx3age16,1,en
8649,"i'm home, love ... still awake ... *loving kiss*",0,en
8650,thinkin someone good. drugs,0,en
8651,well right i'm gonna get check today's steam sales/pee text want come get,0,en
8652,saolasın kardeşim :),0,tr
8653,"text get off, call, phones problems",0,en
8655,u get pic msgs phone?,0,en
8656,"nt driving even many reasons called bbd..thts chikku, hw abt dvg cold..heard tht vinobanagar violence hw condition..and hw ru ? problem?",0,en
8657,dnt worry...use ice pieces cloth pack.also take 2 tablets.,0,en
8658,100de 100 oluyor arada,0,tr
8659,banana republicde sana ozel kampanyamiz var 50 tl uzeri alisverislerinde 10 tl degerinde paracik kazan kampanya detay URL TOKEN googl wkptlq sms almak istemiyorsaniz ret hopi yazip 3347ye gonderin mersis no 0335041279900014,1,tr
8660,su gecirmeyen kara dayanikli botlar 159 tlden baslayan fiyatlarla ücretsiz kargo 6 taksit firsatiyla URL TOKEN koraysporcom sayfa outdoor,1,tr
8661,"kampanya: teb bonus card'ınız 29 şubat'a kadar bonus pos'larında tek seferde yapacağınız 100 tl'lik giyim, elektronik çiçek alışverişinize 10 tl bonus, toplam 50 tl bonus! kazan yazıp 4616'ya sms gönderin! detay: teb.com.tr",1,tr
8662,would ip address test considering computer minecraft server,0,en
8663,gelioz zeyneple:),0,tr
8664,"cayin tadina tat katan bone china demlikli caydanlik 200tl yerine 49.9tl, standli cay kahve fincan setleri (6-12 parca) 100tl yerine 29.9tl. madamecoco.com",1,tr
8666,"solusi khusus pemegang kartu kredit, nikmati kredit angunan bank asing 5 - 99 jt = 1,79 % 100 - 150 jt = 1,5% hub: lukman 081586769255 021 - 94828857",1,id
8668,"tum borclarinizi kapatip 36 ay vadeli tek kredide birlestirmek icin, ihtiyac (bosluk) kredi tutari yazip mesaji cevaplayin! 4,9tl (or:ihtiyac 50000)",1,tr
8669,"want show world, princess :) europe?",0,en
8670,"good! no, donû÷t need receiptsûówell done! (û_) yes, please tell . whatû÷s number, could ring",0,en
8671,"2016'ya geri sayim buyuk indirimlerle devam ediyor! bugun tum mama sandalyelerinde %25, cumartesi gunu nuna joie bebek arabalarinda %26, pazar gunu tum oyuncaklarda nuna, joie oto koltuklarinda %27 indirim! hemen www.ebebek.com.",1,tr
8672,sezon sonu urunlerinde 1 alana 1 bedava kampanyamiz baslamistir.keyifli alisverisler dileriz.tolgay spor tel.212 09 34,1,tr
8673,delhi chennai still silent.,0,en
8674,fact leave? think addie goes back school tues wed,0,en
8675,haklısın desen haklısın iş yeri benim anamı ağlattı,0,tr
8676,water logging desert. geoenvironmental implications.,0,en
8677,"oh, kelurahan dll data_pasien ternyata. butuh oge.",0,id
8678,"gratis internetan hg 1000 mb, nelpon 1000 menit & 1000 sms indosat dg isiulang 10rb.utk daftar ketik gratis kirim 123 (gratis) isi ulang",1,id
8679,"benim icin kitap almisti gecen ay, borcum vardi, yuzden.",0,tr
8680,right think,0,en
8681,"sticker line lucu-lucu banget loh, beli yuk pulsamu, gampang banget, coba yuk",1,id
8682,omg u know ate?,0,en
8683,pesan resmi pt.3care indonesia slmt'no.simcard resmi meraih hadiah ke-3 pin ; b8337h9 u/info hadiah klik www.pesta-hadiah3.blogspot.com,1,id
8684,paraf toplamda 500 tl uzeri yurtdisi harcamaniza ucak bileti harcamanizda gecerli 50ye varan indirim firsati katilim kosullari detaylar icin URL TOKEN urlparafcardcomtr 74,1,tr
8685,paraf gibgovtr den yapacaginiz mtv odemelerinize 3 5 taksit ustelik continentalden kdvsi bizden kampanyasi firsatiyla URL TOKEN urlparafcardcomtr 1r sms iptal icin ret yazip 3404e gonderebilirsiniz mersis0456000468500132,1,tr
8686,"bireysel emeklilik'te %25 devlet katkisi devam ediyor! hemen bir garanti subesine gelin, rahat bir emeklilik icin birikim yapmaya simdiden baslayin. 4440336",1,tr
8687,current food here. alone also,0,en
8688,help propose going back tomorrow,0,en
8689,ya came ago,0,en
8690,acil kisa sureli nakit ihtiyaclariniz icin size ozel 1.000 tl avans hesap limitinizi krediniz birlikte onaylatip kullanabilirsiniz.,1,tr
8691,"süvari'de büyük fırsat,takım elbise+gömlek+kravat+kemer 279,90 tl.3 triko 79,90 tl,3 gömlek 79,90 tl.i̇ptal suvari yaz 3347'e gönder.mersis:0214042424000014",1,tr
8692,evrak sistemiyle alakali bi sorunu varmis,0,tr
8694,"free-message: jamster!get crazy frog sound now! poly text mad1, real text mad2 88888. 6 crazy sounds 3 gbp/week! 16+only! t&c's apply",1,en
8695,call 09090900040 & listen extreme dirty live chat going office right total privacy one knows [sic] listening 60p min 24/7mp 0870753331018+,1,en
8696,"forgot working today! wanna chat, things ok drop text free / bored etc i'll ring. hope well, nose essay xx",0,en
8697,maxsitat,0,en
8698,work now. going min.,0,en
8699,"u meet ur dream partner soon? ur career 2 flyng start? 2 find free, txt horo followed ur star sign, e. g. horo aries",1,en
8700,something u ate?,0,en
8701,"teşekkürler sağolasın sana iyi yıllar, umarım herşey gönlünüzce olsun inşallah",0,tr
8702,ayo download axisnet play/apple store aktifkan bronet24jam 5gb 60hr rp44900 bronet24jam 3gb 60hr obor 10gb (00-06) rp39800. info838. ld307,1,id
8703,merhaba ablacım :),0,tr
8704,"kemudahan keamanan bisnis togel berbentuk online, bergabung raih keberuntungan www.brotogel6.com satu-satunya situs togel online terpercaya",1,id
8705,haha money leh... later got go tuition... haha looking empty slots driving lessons,0,en
8706,199eurodan baslayan fiyatlarla yurt disi turlarda gecerli indirim kodunuz nohp10 URL TOKEN googl uu32h3 sms iptal icin bvl red yazip 5830a ücretsiz gönderin,1,tr
8707,long time. remember today.,0,en
8708,nope... c ì_ then...,0,en
8709,acilis:kigili yarin marmaris netsel marina'da %60+%10 indirim firsatiyla aciliyor!songun:7haziran bilgi:08002611938.sms red icin h yazip 2454e sms atabilirsiniz,1,tr
8710,ambil bulanan sampe desember. sekamar berdua sodara,0,id
8711,:) shoot big loads get ready!,0,en
8712,i'm diet. ate 1 many slices pizza yesterday. ugh i'm always diet.,0,en
8713,"50tl bonus!bonus'a uye market,giyim,beyaz esya,restoranda 100tl harcamaya 10tl,toplam 50tl bonus.ilk harcamadan once 3340a kazan yazin,katilin. bonus.com.tr iletisim tercihlerinizi degistirmek icin: paramatikler 0850 222 0 333",1,tr
8714,sale - arsenal dartboard. good condition doubles trebles!,1,en
8715,"yeni desenleriyle, pamuklu battaniyelerde ekstra indirim! cift kisilik 130tl yerine 39.90tl, tek kisilik 110tl yerine 34.90tl. magazalarda madamecoco.com'da",1,tr
8716,no. way home. long dry spell season would,0,en
8717,beklenen sezon indirimi ilk once sadece mavi.com'da basladi! %30-%40-%50 indirimi kacirmayin! sms almak istemiyorsaniz mavi yazip 3525'e gonderin. mersis: 13327743669639998,1,tr
8718,haha... dont angry yourself... take practice real thing. =),0,en
8719,ucuz,0,tr
8720,"ben biraz kilo verdim, spora gittim, yazın hayli abartmıştım",0,tr
8721,happens r 2waxsto wat want. come ill get medical insurance. she'll able deliver basic care. i'm currently shopping right medical insurance her. give til friday morning. thats i.ll see major person guide right insurance.,0,en
8722,güle güle kullan,0,tr
8723,wat happened cruise thing,0,en
8724,"boyle fiyat gorulmedi! lenovo g5070, i5 islemcili 15.6'' notebook simdi 1.239 tl! ustelik ucretsiz kargo avantaji ile. n11.com/lenovo_notebook",1,tr
8725,şekilde mi koyayım? orijinali var,0,tr
8726,"vatan'da bugün samsung s3 mini 499tl, ipad air 16 gb 899tl, philips 42pfk6309 42"" 3d smart tv 1499tl. stoklarla limitlidir. mağazalarımız 22:00'a kadar açıktır.",1,tr
8727,"flash promo s.d 9 agt! ayo datangi gallery smartfren terdekat, diskon 290rb dg tukar hp smartfrenmu andromax 4g lte 190 utk tukar dg mifi 4g lte",1,id
8728,simply sitting watching match office..,0,en
8729,deri ceketi olmayan kalmasin! indirimin son gunlerinde derimod depo'larda deri ceketler 349 tl'den baslayan fiyatlarla. ustelik world'e ozel 8 taksit imkaniyla.,1,tr
8730,"goodmorning, today late &lt;#&gt; min.",0,en
8731,either way works me. &lt;#&gt; years old. hope doesnt bother you.,0,en
8732,wihh nyimper kopernya dmn? motor gigi kan?,0,id
8733,merhaba engin hiçbir yapma,0,tr
8734,olduğunu bile bilmiyorum :),0,tr
8735,bonus'la shell'de ayri gunlerde 4 100tl uzeri yakit aliminiza 25 tl bonus.ilk harcamadan once shell yaz 3340'a gonder! son gun 15 subat! bilgi:bonus.com.tr,1,tr
8736,tell drug dealer's getting impatient,0,en
8737,tum english home yatak ortuleri %50 indirimle magazalarimizda www.englishhome.com.tr'de!sms almamak icin ret yazip 4909'a gonderin.mersis:0326026979700012,1,tr
8738,do. move morphine,0,en
8739,seagate tasinabilir hard disklerde %10 aninda indirim! n11.com/seagate sms iptali icin n11 iptal yazip 2924'e gonderebilirsiniz mersis:0309034533200013,1,tr
8740,what's oga. left phone home saw ur messages. hope good. great weekend.,0,en
8741,maksimum performans icin 36 saat etkili vega 100mg 20 tablet hediye geciktiriciucretsiz kargo sadece 59tl 02129091747 URL TOKEN durueczanecom,1,tr
8743,pleased inform application airtel broadband processed successfully. installation happen within 3 days.,0,en
8744,i'm town i'll jus take mrt later.,0,en
8745,enough trouble sleeping.,0,en
